t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2721,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2722,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2723,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2724,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2725,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2726,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2727,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2728,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2729,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2730,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,14.0,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2731,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2732,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,10.5,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2733,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2734,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2735,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2736,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2737,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2738,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2739,10.5,10.5,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2740,10.5,7.0,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2741,10.5,7.0,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2742,10.5,7.0,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2743,10.5,7.0,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2744,10.5,7.0,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,17.5,10.5
2745,10.5,7.0,10.5,14.0,10.5,21.0,7.0,17.5,7.0,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2746,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2747,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,14.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2748,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2749,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2750,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2751,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2752,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2753,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2754,10.5,7.0,10.5,14.0,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2755,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,10.5,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2756,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2757,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2758,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2759,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2760,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2761,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2762,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2763,10.5,7.0,10.5,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2764,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2765,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,24.5,21.0,17.5,21.0,10.5
2766,10.5,7.0,14.0,17.5,10.5,24.5,10.5,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2767,10.5,7.0,14.0,17.5,10.5,24.5,10.5,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2768,10.5,7.0,14.0,17.5,10.5,24.5,10.5,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2769,10.5,7.0,14.0,17.5,10.5,24.5,10.5,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2770,10.5,7.0,14.0,17.5,10.5,24.5,10.5,17.5,10.5,17.5,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2771,10.5,7.0,14.0,17.5,10.5,24.5,10.5,17.5,10.5,21.0,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2772,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,14.0,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2773,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2774,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2775,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2776,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2777,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2778,10.5,7.0,14.0,17.5,10.5,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2779,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2780,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2781,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2782,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2783,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2784,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2785,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,17.5,21.0,10.5
2786,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,14.0,21.0,10.5
2787,10.5,7.0,14.0,17.5,14.0,24.5,7.0,17.5,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,14.0,21.0,10.5
2788,10.5,7.0,14.0,17.5,14.0,24.5,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,14.0,21.0,10.5
2789,10.5,7.0,14.0,14.0,14.0,24.5,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,28.0,21.0,14.0,21.0,10.5
2790,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,21.0,10.5
2791,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,21.0,10.5
2792,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,21.0,10.5
2793,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,21.0,10.5
2794,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,17.5,10.5
2795,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,17.5,10.5
2796,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,7.0,14.0,24.5,21.0,14.0,17.5,10.5
2797,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,24.5,21.0,14.0,17.5,10.5
2798,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,24.5,21.0,14.0,17.5,10.5
2799,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,24.5,21.0,14.0,17.5,10.5
2800,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,24.5,21.0,14.0,17.5,10.5
2801,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2802,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2803,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2804,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2805,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2806,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2807,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2808,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,21.0,21.0,14.0,17.5,10.5
2809,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2810,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2811,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2812,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2813,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2814,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,7.0,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2815,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2816,10.5,7.0,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2817,10.5,3.5,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2818,10.5,3.5,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2819,10.5,3.5,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,10.5,10.5,14.0,17.5,21.0,14.0,17.5,10.5
2820,10.5,3.5,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,17.5,24.5,14.0,17.5,10.5
2821,10.5,3.5,14.0,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,17.5,24.5,14.0,17.5,10.5
2822,10.5,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,17.5,24.5,14.0,17.5,10.5
2823,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,17.5,24.5,14.0,17.5,10.5
2824,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,17.5,24.5,14.0,17.5,10.5
2825,3.5,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2826,3.5,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2827,3.5,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2828,3.5,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2829,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2830,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,17.5,17.5,10.5
2831,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,17.5,17.5,10.5
2832,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,17.5,17.5,10.5
2833,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2834,7.0,3.5,10.5,14.0,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2835,7.0,3.5,10.5,10.5,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2836,7.0,3.5,10.5,10.5,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2837,7.0,7.0,10.5,10.5,14.0,21.0,7.0,17.5,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2838,7.0,7.0,10.5,10.5,14.0,21.0,7.0,17.5,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2839,7.0,7.0,10.5,10.5,14.0,21.0,7.0,21.0,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2840,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2841,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2842,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2843,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2844,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,17.5,14.0,24.5,14.0,17.5,10.5
2845,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,10.5
2846,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,7.0
2847,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,7.0
2848,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,7.0
2849,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,24.5,14.0,17.5,7.0
2850,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,21.0,14.0,17.5,7.0
2851,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,10.5,14.0,14.0,21.0,14.0,17.5,7.0
2852,7.0,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,14.0,14.0,14.0,21.0,14.0,17.5,7.0
2853,3.5,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,14.0,14.0,14.0,21.0,14.0,17.5,7.0
2854,3.5,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,21.0,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2855,3.5,7.0,10.5,10.5,14.0,21.0,3.5,21.0,10.5,17.5,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2856,3.5,7.0,10.5,10.5,14.0,17.5,3.5,21.0,10.5,17.5,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2857,3.5,7.0,10.5,10.5,14.0,17.5,3.5,21.0,10.5,14.0,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2858,3.5,7.0,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2859,3.5,7.0,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2860,3.5,7.0,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2861,3.5,7.0,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,17.5,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2862,3.5,7.0,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,14.0,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2863,3.5,7.0,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,14.0,7.0,14.0,10.5,14.0,21.0,14.0,17.5,7.0
2864,3.5,10.5,10.5,7.0,14.0,17.5,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,10.5,14.0,21.0,10.5,17.5,7.0
2865,3.5,10.5,10.5,3.5,14.0,17.5,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2866,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2867,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2868,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2869,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,14.0,7.0
2870,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,14.0,7.0
2871,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,14.0,7.0
2872,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,14.0,7.0
2873,3.5,10.5,10.5,3.5,14.0,14.0,3.5,21.0,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2874,3.5,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2875,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2876,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2877,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2878,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2879,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2880,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,14.0,21.0,10.5,17.5,7.0
2881,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,17.5,21.0,10.5,17.5,7.0
2882,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,17.5,21.0,10.5,17.5,7.0
2883,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,21.0,21.0,10.5,17.5,7.0
2884,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,21.0,21.0,10.5,17.5,7.0
2885,0,10.5,10.5,3.5,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,21.0,21.0,10.5,17.5,7.0
2886,0,10.5,10.5,0,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,21.0,21.0,10.5,17.5,7.0
2887,0,10.5,10.5,0,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,21.0,17.5,10.5,17.5,7.0
2888,0,10.5,10.5,0,14.0,14.0,3.5,17.5,10.5,14.0,10.5,10.5,7.0,14.0,14.0,21.0,17.5,10.5,17.5,7.0
