t,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
4498,14.0,7.0,7.0,10.5,10.5,14.0,7.0,17.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0,3.5,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,24.5,17.5,14.0,7.0,10.5,28.0,7.0,10.5,7.0,21.0,7.0,3.5,14.0,7.0
4499,14.0,7.0,7.0,10.5,10.5,14.0,7.0,17.5,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0,3.5,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,24.5,17.5,14.0,7.0,10.5,28.0,7.0,10.5,7.0,21.0,7.0,3.5,14.0,7.0
4500,14.0,7.0,7.0,10.5,10.5,14.0,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,3.5,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,24.5,17.5,10.5,7.0,10.5,28.0,7.0,10.5,3.5,21.0,7.0,3.5,14.0,7.0
4501,14.0,7.0,7.0,10.5,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,3.5,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,24.5,17.5,10.5,7.0,10.5,28.0,7.0,10.5,3.5,21.0,7.0,3.5,14.0,7.0
4502,14.0,7.0,7.0,10.5,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,28.0,7.0,10.5,3.5,17.5,7.0,3.5,14.0,7.0
4503,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4504,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4505,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4506,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4507,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4508,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4509,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,14.0,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4510,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,10.5,14.0,14.0,14.0,10.5,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4511,14.0,7.0,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,14.0,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,14.0,7.0
4512,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4513,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,10.5,24.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4514,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4515,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4516,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4517,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4518,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4519,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,7.0,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4520,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,14.0,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4521,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4522,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,21.0,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4523,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4524,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,10.5,10.5,14.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4525,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,10.5,7.0,14.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4526,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,21.0,17.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4527,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,17.5,17.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,17.5,7.0,3.5,10.5,7.0
4528,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,17.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,14.0,7.0,3.5,10.5,7.0
4529,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,14.0,10.5,7.0,7.0,17.5,7.0,7.0,3.5,14.0,7.0,3.5,10.5,7.0
4530,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,14.0,10.5,7.0,7.0,17.5,7.0,7.0,3.5,14.0,7.0,3.5,10.5,7.0
4531,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,10.5,7.0,3.5,10.5,7.0
4532,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,10.5,7.0,3.5,10.5,7.0
4533,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,14.0,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,10.5,7.0,3.5,10.5,7.0
4534,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,10.5,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,10.5,7.0,3.5,7.0,7.0
4535,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,10.5,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,10.5,7.0,3.5,7.0,7.0
4536,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,10.5,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,7.0,17.5,7.0,7.0,3.5,10.5,7.0,3.5,7.0,7.0
4537,14.0,3.5,7.0,7.0,10.5,10.5,7.0,17.5,7.0,10.5,14.0,10.5,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,10.5,7.0,3.5,7.0,7.0
4538,14.0,3.5,7.0,3.5,10.5,10.5,7.0,17.5,7.0,10.5,14.0,10.5,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4539,14.0,3.5,7.0,3.5,10.5,10.5,7.0,14.0,7.0,10.5,14.0,10.5,7.0,7.0,10.5,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4540,14.0,3.5,7.0,3.5,10.5,10.5,7.0,14.0,7.0,10.5,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4541,14.0,3.5,7.0,3.5,10.5,10.5,7.0,14.0,7.0,10.5,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4542,14.0,3.5,7.0,3.5,7.0,10.5,7.0,14.0,7.0,10.5,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,21.0,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4543,14.0,3.5,7.0,3.5,7.0,10.5,7.0,14.0,7.0,10.5,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,7.0,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4544,14.0,3.5,7.0,3.5,7.0,10.5,7.0,14.0,7.0,10.5,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4545,14.0,3.5,7.0,3.5,7.0,10.5,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,7.0,3.5,7.0,7.0,3.5,7.0,7.0
4546,14.0,3.5,7.0,3.5,7.0,7.0,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4547,14.0,3.5,7.0,3.5,7.0,7.0,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4548,14.0,3.5,7.0,3.5,7.0,7.0,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4549,14.0,3.5,7.0,3.5,7.0,7.0,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4550,14.0,3.5,7.0,3.5,7.0,7.0,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,17.5,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4551,14.0,3.5,7.0,3.5,7.0,7.0,7.0,14.0,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4552,14.0,3.5,7.0,3.5,7.0,7.0,7.0,10.5,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4553,14.0,3.5,7.0,3.5,7.0,7.0,7.0,10.5,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4554,14.0,3.5,7.0,3.5,7.0,7.0,7.0,10.5,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,21.0,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4555,14.0,3.5,7.0,3.5,7.0,7.0,7.0,10.5,7.0,7.0,14.0,10.5,7.0,7.0,7.0,0,0,14.0,7.0,17.5,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,3.5,3.5,7.0,3.5,3.5,7.0,7.0
4556,14.0,3.5,7.0,3.5,7.0,7.0,7.0,10.5,7.0,7.0,14.0,10.5,7.0,3.5,7.0,0,0,14.0,7.0,17.5,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,7.0,3.5,17.5,7.0,0,3.5,7.0,0,3.5,7.0,7.0
4557,14.0,3.5,7.0,3.5,7.0,3.5,7.0,10.5,7.0,7.0,14.0,7.0,7.0,3.5,7.0,0,0,14.0,7.0,17.5,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,3.5,3.5,17.5,7.0,0,3.5,7.0,0,3.5,7.0,7.0
4558,14.0,3.5,7.0,3.5,7.0,3.5,7.0,10.5,7.0,7.0,14.0,7.0,7.0,3.5,7.0,0,0,14.0,7.0,17.5,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,3.5,3.5,17.5,7.0,0,3.5,7.0,0,3.5,7.0,7.0
4559,14.0,3.5,7.0,3.5,7.0,3.5,7.0,10.5,7.0,7.0,14.0,7.0,7.0,3.5,7.0,0,0,14.0,7.0,17.5,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,7.0,7.0
4560,14.0,0,7.0,3.5,7.0,3.5,7.0,10.5,7.0,7.0,14.0,7.0,7.0,3.5,7.0,0,0,14.0,7.0,17.5,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,7.0,7.0
4561,14.0,0,7.0,3.5,7.0,3.5,7.0,10.5,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,24.5,17.5,3.5,14.0,10.5,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
4562,14.0,0,7.0,3.5,7.0,3.5,7.0,7.0,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,21.0,17.5,3.5,10.5,7.0,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
4563,14.0,0,7.0,3.5,7.0,3.5,7.0,7.0,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,17.5,17.5,3.5,10.5,7.0,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
4564,14.0,0,7.0,3.5,7.0,3.5,7.0,7.0,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,17.5,17.5,3.5,10.5,7.0,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
4565,14.0,0,7.0,3.5,7.0,3.5,7.0,7.0,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,17.5,17.5,3.5,10.5,7.0,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
4566,14.0,0,7.0,3.5,7.0,3.5,7.0,7.0,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,17.5,17.5,3.5,10.5,7.0,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
4567,14.0,0,7.0,3.5,7.0,3.5,7.0,7.0,7.0,7.0,14.0,7.0,3.5,3.5,7.0,0,0,14.0,7.0,14.0,3.5,14.0,3.5,17.5,17.5,3.5,10.5,7.0,10.5,3.5,3.5,17.5,7.0,0,0,7.0,0,3.5,3.5,7.0
